circuit_evaluation,energy
139,-452.8057
140,-452.8057
141,-452.8057
142,-452.8057
143,-452.8057
144,-452.8057
145,-452.8057
146,-452.8057
147,-452.8057
148,-452.8057
149,-452.8057
150,-452.8057
151,-452.8057
152,-452.8057
153,-455.9254
154,-455.9254
155,-455.9254
156,-455.9254
157,-455.9254
158,-455.9254
159,-455.9254
160,-455.9254
161,-455.9254
162,-455.9254
163,-455.9254
164,-455.9254
165,-455.9254
166,-455.9254
167,-455.9254
168,-457.6304
169,-457.6304
170,-457.6304
171,-457.6304
172,-457.6304
173,-457.6304
174,-457.6304
175,-457.6304
176,-457.6304
177,-489.0106
178,-495.9064
179,-495.9064
180,-495.9064
181,-495.9064
182,-495.9064
183,-495.9064
184,-495.9064
185,-495.9064
186,-495.9064
187,-495.9064
188,-495.9064
189,-495.9064
190,-495.9064
191,-495.9064
192,-495.9064
193,-495.9064
194,-495.9064
195,-495.9064
196,-495.9064
197,-495.9064
198,-495.9064
199,-495.9064
200,-495.9064
201,-495.9064
202,-495.9064
203,-495.9064
204,-495.9064
205,-495.9064
206,-495.9064
207,-495.9064
208,-495.9064
209,-495.9064
210,-495.9064
211,-495.9064
212,-495.9064
213,-495.9064
214,-495.9064
215,-495.9064
216,-495.9064
217,-495.9064
218,-497.6047
219,-497.6047
220,-497.6047
221,-497.6047
222,-497.6047
223,-497.6047
224,-497.6047
225,-497.6047
226,-497.6047
227,-497.6047
228,-497.6047
229,-497.6047
230,-497.6047
231,-497.6047
232,-497.6047
233,-497.6047
234,-497.6047
235,-497.6047
236,-497.6047
237,-497.6047
238,-533.4677
239,-533.4677
240,-533.4677
241,-533.4677
242,-533.4677
243,-533.4677
244,-533.4677
245,-533.4677
246,-533.4677
247,-533.4677
248,-533.4677
249,-533.4677
250,-533.4677
251,-533.4677
252,-533.4677
253,-533.4677
254,-533.4677
255,-533.4677
256,-533.4677
256,-533.4677
257,-641.1057
258,-701.3551
259,-701.3551
260,-755.5102
261,-755.5102
262,-755.5102
263,-755.5102
264,-755.5102
265,-755.5102
266,-755.5102
267,-755.5102
268,-755.5102
269,-815.1917
270,-815.1917
271,-815.1917
272,-815.1917
273,-815.1917
274,-815.1917
275,-815.1917
276,-815.1917
277,-815.1917
278,-815.1917
279,-815.1917
280,-815.1917
281,-815.1917
282,-815.1917
283,-815.1917
284,-815.1917
285,-815.1917
286,-815.1917
287,-815.1917
288,-815.1917
289,-815.1917
290,-815.1917
291,-815.1917
292,-815.1917
293,-816.6978
294,-816.6978
295,-816.6978
296,-816.6978
297,-816.6978
298,-816.6978
299,-816.6978
300,-816.6978
301,-816.6978
302,-816.6978
303,-816.6978
304,-816.6978
305,-816.6978
306,-816.6978
307,-816.6978
308,-816.6978
309,-816.6978
310,-816.6978
311,-818.4044
312,-818.4044
313,-818.4044
314,-818.4044
315,-818.4044
316,-818.4044
317,-818.4044
318,-818.4044
319,-818.4044
320,-818.4044
321,-818.4044
322,-818.4044
323,-818.4044
324,-818.4044
325,-818.4044
326,-818.4044
327,-818.4044
328,-818.4044
329,-818.4044
330,-818.4044
331,-818.4044
332,-818.4044
333,-818.4044
334,-818.4044
335,-818.4044
336,-818.4044
337,-818.4044
338,-818.4044
339,-818.4044
340,-818.4044
341,-827.4797
342,-827.4797
343,-827.4797
344,-827.4797
345,-827.4797
346,-827.4797
347,-827.4797
348,-827.4797
349,-827.4797
350,-827.4797
351,-827.4797
352,-827.4797
353,-827.4797
354,-827.6436
355,-827.6436
356,-827.6436
357,-827.6436
358,-827.6436
359,-827.6436
360,-827.6436
361,-827.6436
362,-827.6436
363,-827.6436
364,-827.6436
365,-827.6436
366,-827.6436
367,-827.6436
368,-827.6436
369,-827.6436
370,-827.6436
371,-827.6436
372,-827.6436
373,-827.6436
374,-827.6436
375,-827.6436
376,-887.7863
377,-887.7863
378,-887.7863
379,-887.7863
380,-887.7863
381,-887.7863
382,-887.7863
383,-887.7863
384,-887.7863
384,-887.7863
385,-1060.9481
386,-1060.9481
387,-1120.1007
388,-1124.0774
389,-1124.0774
390,-1124.0774
391,-1124.0774
392,-1124.0774
393,-1124.8393
394,-1124.8393
395,-1124.8393
396,-1124.8393
397,-1124.8393
398,-1124.8393
399,-1124.8393
400,-1124.8393
401,-1124.8393
402,-1124.8393
403,-1124.8393
404,-1124.8393
405,-1124.8393
406,-1124.8393
407,-1124.8393
408,-1124.8393
409,-1124.8393
410,-1124.8393
411,-1124.8393
412,-1124.8393
413,-1124.8393
414,-1124.8393
415,-1124.8393
416,-1124.8393
417,-1124.8393
418,-1124.8393
419,-1124.8393
420,-1124.8393
421,-1124.8393
422,-1193.5981
423,-1193.5981
424,-1193.5981
425,-1193.5981
426,-1193.5981
427,-1193.5981
428,-1193.5981
429,-1193.5981
430,-1193.5981
431,-1193.5981
432,-1193.5981
433,-1193.5981
434,-1193.5981
435,-1193.5981
436,-1193.5981
437,-1193.5981
438,-1193.5981
439,-1193.5981
440,-1193.5981
441,-1193.5981
442,-1193.5981
443,-1193.5981
444,-1193.5981
445,-1193.5981
446,-1193.5981
447,-1193.5981
448,-1193.5981
449,-1193.5981
450,-1193.5981
451,-1193.5981
452,-1193.5981
453,-1193.5981
454,-1193.5981
455,-1193.5981
456,-1193.5981
457,-1193.5981
458,-1193.5981
459,-1193.5981
460,-1193.5981
461,-1193.5981
462,-1193.5981
463,-1193.5981
464,-1193.5981
465,-1193.5981
466,-1193.5981
467,-1193.5981
468,-1193.5981
469,-1193.5981
470,-1193.5981
471,-1193.5981
472,-1193.5981
473,-1268.3068
474,-1268.3068
475,-1268.3068
476,-1268.3068
477,-1268.3068
478,-1268.3068
479,-1268.3068
480,-1268.3068
481,-1268.3068
482,-1268.3068
483,-1268.3068
484,-1268.3068
485,-1268.3068
486,-1268.3068
487,-1268.3068
488,-1268.3068
489,-1268.3068
490,-1268.3068
491,-1268.3068
492,-1268.3068
493,-1268.3068
494,-1268.3068
495,-1268.3068
496,-1268.3068
497,-1268.3068
498,-1268.3068
499,-1268.3068
500,-1268.3068
501,-1268.3068
502,-1268.3068
503,-1268.3068
504,-1268.3068
505,-1268.3068
506,-1268.3068
507,-1268.3068
508,-1268.3068
509,-1268.3068
510,-1268.3068
511,-1268.3068
512,-1268.3068
512,-1268.3068
513,-1338.3596
514,-1338.3596
515,-1338.3596
516,-1338.3596
517,-1338.3596
518,-1338.3596
519,-1378.1186
520,-1420.2698
521,-1420.2698
522,-1420.2698
523,-1420.2698
524,-1420.2698
525,-1420.2698
526,-1420.2698
527,-1420.2698
528,-1420.2698
528,-1420.2698
